library,day_num,day_name,hour,opening_type,average_transactions
Osidge,6,Sunday,10,closed,0.0
Osidge,6,Sunday,11,closed,0.0
Osidge,6,Sunday,12,closed,0.0
Osidge,6,Sunday,13,closed,0.0
Osidge,6,Sunday,14,closed,0.0
Osidge,6,Sunday,15,closed,0.0
Osidge,6,Sunday,16,closed,0.0
Osidge,6,Sunday,17,closed,0.0
Osidge,6,Sunday,18,closed,0.0
Osidge,6,Sunday,19,closed,0.0
Osidge,6,Sunday,20,closed,0.0
Osidge,6,Sunday,21,closed,0.0
Osidge,6,Sunday,22,closed,0.0
Osidge,6,Sunday,23,closed,0.0
South Friern,0,Monday,0,closed,0.0
South Friern,0,Monday,1,closed,0.0
South Friern,0,Monday,2,closed,0.0
South Friern,0,Monday,3,closed,0.0
South Friern,0,Monday,4,closed,0.0
South Friern,0,Monday,5,closed,0.0
South Friern,0,Monday,6,closed,0.0
South Friern,0,Monday,7,closed,0.0
South Friern,0,Monday,8,closed,0.0
South Friern,0,Monday,9,closed,0.0
South Friern,0,Monday,10,closed,0.0
South Friern,0,Monday,11,closed,0.0
South Friern,0,Monday,12,closed,0.0
South Friern,0,Monday,13,closed,0.0
South Friern,0,Monday,14,closed,0.0
South Friern,0,Monday,15,closed,0.0
South Friern,0,Monday,16,closed,0.0
South Friern,0,Monday,17,closed,0.0
South Friern,0,Monday,18,closed,0.0
South Friern,0,Monday,19,closed,0.0
South Friern,0,Monday,20,closed,0.0
South Friern,0,Monday,21,closed,0.0
South Friern,0,Monday,22,closed,0.0
South Friern,0,Monday,23,closed,0.0
South Friern,1,Tuesday,0,closed,0.0
South Friern,1,Tuesday,1,closed,0.0
South Friern,1,Tuesday,2,closed,0.0
South Friern,1,Tuesday,3,closed,0.0
South Friern,1,Tuesday,4,closed,0.0
South Friern,1,Tuesday,5,closed,0.0
South Friern,1,Tuesday,6,closed,0.0
South Friern,1,Tuesday,7,closed,0.0
South Friern,1,Tuesday,8,closed,0.0
South Friern,1,Tuesday,9,closed,0.0
South Friern,1,Tuesday,10,closed,0.0
South Friern,1,Tuesday,11,closed,0.0
South Friern,1,Tuesday,12,closed,0.0
South Friern,1,Tuesday,13,closed,0.0
South Friern,1,Tuesday,14,staffed,22.352941176470583
South Friern,1,Tuesday,15,staffed,30.21212121212121
South Friern,1,Tuesday,16,staffed,33.882352941176464
South Friern,1,Tuesday,17,staffed,27.705882352941174
South Friern,1,Tuesday,18,staffed,15.6875
South Friern,1,Tuesday,19,staffed,10.8125
South Friern,1,Tuesday,20,closed,0.0
South Friern,1,Tuesday,21,closed,0.0
South Friern,1,Tuesday,22,closed,0.0
South Friern,1,Tuesday,23,closed,0.0
South Friern,2,Wednesday,0,closed,0.0
South Friern,2,Wednesday,1,closed,0.0
South Friern,2,Wednesday,2,closed,0.0
South Friern,2,Wednesday,3,closed,0.0
South Friern,2,Wednesday,4,closed,0.0
South Friern,2,Wednesday,5,closed,0.0
South Friern,2,Wednesday,6,closed,0.0
South Friern,2,Wednesday,7,closed,0.0
South Friern,2,Wednesday,8,closed,0.0
South Friern,2,Wednesday,9,closed,0.0
South Friern,2,Wednesday,10,staffed,27.911764705882355
South Friern,2,Wednesday,11,staffed,19.352941176470583
South Friern,2,Wednesday,12,staffed,13.625
South Friern,2,Wednesday,13,staffed,13.366666666666667
South Friern,2,Wednesday,14,staffed,11.35483870967742
South Friern,2,Wednesday,15,staffed,16.558823529411768
South Friern,2,Wednesday,16,staffed,18.484848484848484
South Friern,2,Wednesday,17,closed,0.0
South Friern,2,Wednesday,18,closed,0.0
South Friern,2,Wednesday,19,closed,0.0
South Friern,2,Wednesday,20,closed,0.0
South Friern,2,Wednesday,21,closed,0.0
South Friern,2,Wednesday,22,closed,0.0
South Friern,2,Wednesday,23,closed,0.0
South Friern,3,Thursday,0,closed,0.0
South Friern,3,Thursday,1,closed,0.0
South Friern,3,Thursday,2,closed,0.0
South Friern,3,Thursday,3,closed,0.0
South Friern,3,Thursday,4,closed,0.0
South Friern,3,Thursday,5,closed,0.0
South Friern,3,Thursday,6,closed,0.0
South Friern,3,Thursday,7,closed,0.0
South Friern,3,Thursday,8,closed,0.0
South Friern,3,Thursday,9,closed,0.0
South Friern,3,Thursday,10,staffed,25.558823529411764
South Friern,3,Thursday,11,staffed,20.272727272727273
South Friern,3,Thursday,12,staffed,13.0625
South Friern,3,Thursday,13,staffed,7.3
South Friern,3,Thursday,14,staffed,10.64516129032258
South Friern,3,Thursday,15,staffed,19.060606060606066
South Friern,3,Thursday,16,staffed,24.57575757575757
South Friern,3,Thursday,17,closed,0.0
South Friern,3,Thursday,18,closed,0.0
South Friern,3,Thursday,19,closed,0.0
South Friern,3,Thursday,20,closed,0.0
South Friern,3,Thursday,21,closed,0.0
South Friern,3,Thursday,22,closed,0.0
South Friern,3,Thursday,23,closed,0.0
South Friern,4,Friday,0,closed,0.0
South Friern,4,Friday,1,closed,0.0
South Friern,4,Friday,2,closed,0.0
South Friern,4,Friday,3,closed,0.0
South Friern,4,Friday,4,closed,0.0
South Friern,4,Friday,5,closed,0.0
South Friern,4,Friday,6,closed,0.0
South Friern,4,Friday,7,closed,0.0
South Friern,4,Friday,8,closed,0.0
South Friern,4,Friday,9,closed,0.0
South Friern,4,Friday,10,closed,0.0
South Friern,4,Friday,11,closed,0.0
South Friern,4,Friday,12,closed,0.0
South Friern,4,Friday,13,closed,0.0
South Friern,4,Friday,14,closed,0.0
South Friern,4,Friday,15,closed,0.0
South Friern,4,Friday,16,closed,0.0
South Friern,4,Friday,17,closed,0.0
South Friern,4,Friday,18,closed,0.0
South Friern,4,Friday,19,closed,0.0
South Friern,4,Friday,20,closed,0.0
South Friern,4,Friday,21,closed,0.0
South Friern,4,Friday,22,closed,0.0
South Friern,4,Friday,23,closed,0.0
South Friern,5,Saturday,0,closed,0.0
South Friern,5,Saturday,1,closed,0.0
South Friern,5,Saturday,2,closed,0.0
South Friern,5,Saturday,3,closed,0.0
South Friern,5,Saturday,4,closed,0.0
South Friern,5,Saturday,5,closed,0.0
South Friern,5,Saturday,6,closed,0.0
South Friern,5,Saturday,7,closed,0.0
South Friern,5,Saturday,8,closed,0.0
South Friern,5,Saturday,9,closed,0.0
South Friern,5,Saturday,10,closed,0.0
South Friern,5,Saturday,11,closed,0.0
South Friern,5,Saturday,12,closed,0.0
South Friern,5,Saturday,13,closed,0.0
South Friern,5,Saturday,14,staffed,33.22857142857143
South Friern,5,Saturday,15,staffed,24.34285714285714
South Friern,5,Saturday,16,staffed,28.771428571428572
South Friern,5,Saturday,17,closed,0.0
South Friern,5,Saturday,18,closed,0.0
South Friern,5,Saturday,19,closed,0.0
South Friern,5,Saturday,20,closed,0.0
South Friern,5,Saturday,21,closed,0.0
South Friern,5,Saturday,22,closed,0.0
South Friern,5,Saturday,23,closed,0.0
South Friern,6,Sunday,0,closed,0.0
South Friern,6,Sunday,1,closed,0.0
South Friern,6,Sunday,2,closed,0.0
South Friern,6,Sunday,3,closed,0.0
South Friern,6,Sunday,4,closed,0.0
South Friern,6,Sunday,5,closed,0.0
South Friern,6,Sunday,6,closed,0.0
South Friern,6,Sunday,7,closed,0.0
South Friern,6,Sunday,8,closed,0.0
South Friern,6,Sunday,9,closed,0.0
South Friern,6,Sunday,10,closed,0.0
South Friern,6,Sunday,11,closed,0.0
South Friern,6,Sunday,12,closed,0.0
South Friern,6,Sunday,13,closed,0.0
South Friern,6,Sunday,14,closed,0.0
South Friern,6,Sunday,15,closed,0.0
South Friern,6,Sunday,16,closed,0.0
South Friern,6,Sunday,17,closed,0.0
South Friern,6,Sunday,18,closed,0.0
South Friern,6,Sunday,19,closed,0.0
South Friern,6,Sunday,20,closed,0.0
South Friern,6,Sunday,21,closed,0.0
South Friern,6,Sunday,22,closed,0.0
South Friern,6,Sunday,23,closed,0.0
